200044618,,CA DU DOUAISIS,CA DU DOUAISIS,,2.0,2.0,2.0
246700488,,EUROMETROPOLE DE STRASBOURG,EUROMETROPOLE DE STRASBOURG,,76.0,75.0,82.0
215600982,,LANESTER,LANESTER,,5.0,10.0,19.0
227300019,,SAVOIE,SAVOIE,,1.0,5.0,11.0
241400415,,CC COEUR COTE FLEURIE,CC COEUR COTE FLEURIE,,84.0,94.0,99.0
215600016,,ALLAIRE,ALLAIRE,,1.0,1.0,1.0
213500135,,BAINS SUR OUST,BAINS SUR OUST,,1.0,8.0,8.0
213502362,,REDON,REDON,,2.0,4.0,4.0
214401283,,PLESSE,PLESSE,,1.0,1.0,1.0
214401853,,SAINT NICOLAS DE REDON,SAINT NICOLAS DE REDON,,1.0,1.0,1.0
215403957,,NANCY,NANCY,,1.0,5.0,5.0
221000052,,AUBE,AUBE,,1.0,1.0,2.0
200034718,,CC VITRY CHAMPAGNE ET DER,CC VITRY CHAMPAGNE ET DER,,1.0,1.0,1.0
217603513,,LE HAVRE,LE HAVRE,,85.0,218.0,222.0
215601519,,NOYAL PONTIVY,NOYAL PONTIVY,,2.0,2.0,2.0
200057859,,CA COEUR D'ESSONNE AGGLOMERATION,CA COEUR D'ESSONNE AGGLOMERATION,,1.0,1.0,1.0
219200045,,ASNIERES SUR SEINE,ASNIERES SUR SEINE,,1.0,6.0,6.0
200066058,,CA SAINT LOUIS AGGLOMERATION,CA SAINT LOUIS AGGLOMERATION,,1.0,1.0,42.0
212801344,,DREUX,DREUX,,1.0,1.0,1.0
220900013,,ARIEGE,ARIEGE,,1.0,1.0,1.0
212902399,,ROSCOFF,ROSCOFF,,1.0,3.0,3.0
214702011,,LE PASSAGE,LE PASSAGE,,1.0,1.0,1.0
226600013,,PYRENEES ORIENTALES,PYRENEES ORIENTALES,,1.0,12.0,14.0
224600015,,LOT,LOT,,1.0,4.0,9.0
200069409,,CA SAINT BRIEUC ARMOR AGGLOMERATION,CA SAINT BRIEUC ARMOR AGGLOMERATION,,26.0,3.0,33.0
200073419,,CA DU PUY EN VELAY,CA DU PUY EN VELAY,,1.0,103.0,94.0
200071140,,CA MOULINS COMMUNAUTE,CA MOULINS COMMUNAUTE,,8.0,8.0,0.0
200068989,,CA DINAN AGGLOMERATION,CA DINAN AGGLOMERATION,,1.0,9.0,9.0
200066009,,CA MULHOUSE ALSACE AGGLOMERATION,CA MULHOUSE ALSACE AGGLOMERATION,,28.0,160.0,168.0
