SIREN,2017,2018,2020,2022,speed_2018,speed_2020,speed_2022,speed_2018_category,speed_2020_category,speed_2022_category
251602660,1.0,98.0,1.0,1.0,0.0,-0.5,-0.5,One-Shot,Down-Slopper,Down-Slopper
257603894,1.0,98.0,1.0,1.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
200000586,1.0,98.0,1.0,1.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
251200861,1.0,98.0,3.0,66.0,0.0,2.0,65.0,One-Shot,Long-Runner,Long-Runner
253306617,1.0,98.0,1.0,0.0,0.0,-0.6666666666666667,-1.0,One-Shot,Down-Slopper,Down-Slopper
254178056,1.0,98.0,5.0,5.0,0.0,4.0,inf,One-Shot,Long-Runner,Long-Runner
200052587,1.0,98.0,2.0,0.0,0.0,-0.6,-1.0,One-Shot,Down-Slopper,Down-Slopper
200033702,1.0,98.0,87.0,3.0,0.0,42.5,inf,One-Shot,Long-Runner,Long-Runner
259102457,1.0,98.0,1.0,1.0,0.0,-0.9885057471264368,-0.6666666666666667,One-Shot,Down-Slopper,Down-Slopper
256300120,1.0,98.0,2.0,4.0,0.0,1.0,3.0,One-Shot,Long-Runner,Long-Runner
200026615,1.0,98.0,1.0,1.0,0.0,-0.5,-0.75,One-Shot,Down-Slopper,Down-Slopper
253800825,1.0,98.0,46.0,71.0,0.0,45.0,70.0,One-Shot,Long-Runner,Long-Runner
200006039,1.0,98.0,1.0,1.0,0.0,-0.9782608695652174,-0.9859154929577465,One-Shot,Down-Slopper,Down-Slopper
200024883,1.0,98.0,10.0,17.0,0.0,9.0,16.0,One-Shot,Long-Runner,Long-Runner
200046639,1.0,98.0,1.0,1.0,0.0,-0.9,-0.9411764705882353,One-Shot,Down-Slopper,Down-Slopper
200016632,1.0,98.0,1.0,1.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
200081263,1.0,98.0,4.0,3.0,0.0,3.0,2.0,One-Shot,Long-Runner,Long-Runner
520286873,1.0,98.0,1.0,1.0,0.0,-0.75,-0.6666666666666667,One-Shot,Down-Slopper,Down-Slopper
210206959,1.0,98.0,33.0,49.0,0.0,32.0,48.0,One-Shot,Long-Runner,Long-Runner
945551018,1.0,98.0,1.0,1.0,0.0,-0.9696969696969697,-0.9795918367346939,One-Shot,Down-Slopper,Down-Slopper
251702320,1.0,98.0,3.0,2.0,0.0,2.0,1.0,One-Shot,Long-Runner,Long-Runner
216405274,1.0,98.0,2.0,2.0,0.0,-0.33333333333333337,0.0,One-Shot,Down-Slopper,One-Shot
211603741,1.0,98.0,2.0,2.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
219400710,1.0,98.0,7.0,6.0,0.0,2.5,2.0,One-Shot,Long-Runner,Long-Runner
200009884,1.0,98.0,12.0,12.0,0.0,0.7142857142857142,1.0,One-Shot,Long-Runner,Long-Runner
257102582,1.0,98.0,1.0,1.0,0.0,-0.9166666666666666,-0.9166666666666666,One-Shot,Down-Slopper,Down-Slopper
200042489,1.0,98.0,1.0,1.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
258302744,1.0,98.0,2.0,1.0,0.0,1.0,0.0,One-Shot,Long-Runner,One-Shot
250700267,1.0,98.0,2.0,2.0,0.0,0.0,1.0,One-Shot,One-Shot,Long-Runner
256401605,1.0,98.0,3.0,4.0,0.0,0.5,1.0,One-Shot,Long-Runner,Long-Runner
256900994,1.0,98.0,20.0,34.0,0.0,5.666666666666667,7.5,One-Shot,Long-Runner,Long-Runner
212106173,1.0,98.0,6.0,3.0,0.0,-0.7,-0.9117647058823529,One-Shot,Down-Slopper,Down-Slopper
213305220,1.0,98.0,8.0,20.0,0.0,0.33333333333333326,5.666666666666667,One-Shot,Long-Runner,Long-Runner
213503311,1.0,98.0,6.0,6.0,0.0,-0.25,-0.7,One-Shot,Down-Slopper,Down-Slopper
200061257,1.0,98.0,1.0,8.0,0.0,-0.8333333333333334,0.33333333333333326,One-Shot,Down-Slopper,Long-Runner
213503345,1.0,98.0,6.0,6.0,0.0,5.0,-0.25,One-Shot,Long-Runner,Down-Slopper
253100986,1.0,98.0,3.0,3.0,0.0,-0.5,-0.5,One-Shot,Down-Slopper,Down-Slopper
217704683,1.0,98.0,2.0,6.0,0.0,-0.33333333333333337,1.0,One-Shot,Down-Slopper,Long-Runner
248300543,1.0,98.0,30.0,59.0,0.0,14.0,8.833333333333334,One-Shot,Long-Runner,Long-Runner
243700754,1.0,98.0,83.0,149.0,0.0,1.7666666666666666,1.5254237288135593,One-Shot,Long-Runner,Long-Runner
380089664,1.0,98.0,1.0,1.0,0.0,-0.9879518072289156,-0.9932885906040269,One-Shot,Down-Slopper,Down-Slopper
552049447,1.0,98.0,15.0,0.0,0.0,14.0,-1.0,One-Shot,Long-Runner,Down-Slopper
243400470,1.0,98.0,1.0,7.0,0.0,-0.9333333333333333,inf,One-Shot,Down-Slopper,Long-Runner
780340360,1.0,98.0,1.0,1.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
214402109,1.0,98.0,0.0,0.0,0.0,-1.0,-1.0,One-Shot,Down-Slopper,Down-Slopper
213805179,1.0,98.0,1.0,1.0,0.0,inf,inf,One-Shot,Long-Runner,Long-Runner
200045979,1.0,98.0,1.0,2.0,0.0,0.0,1.0,One-Shot,One-Shot,Long-Runner
200072064,1.0,98.0,23.0,25.0,0.0,22.0,11.5,One-Shot,Long-Runner,Long-Runner
219106317,1.0,98.0,1.0,1.0,0.0,-0.9565217391304348,-0.96,One-Shot,Down-Slopper,Down-Slopper
216902569,1.0,98.0,6.0,6.0,0.0,5.0,5.0,One-Shot,Long-Runner,Long-Runner
534275698,1.0,98.0,1.0,1.0,0.0,-0.8333333333333334,-0.8333333333333334,One-Shot,Down-Slopper,Down-Slopper
210601597,1.0,98.0,1.0,1.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
210601613,1.0,98.0,2.0,2.0,0.0,1.0,1.0,One-Shot,Long-Runner,Long-Runner
216902668,1.0,98.0,3.0,4.0,0.0,0.5,1.0,One-Shot,Long-Runner,Long-Runner
219400801,1.0,98.0,8.0,32.0,0.0,1.6666666666666665,7.0,One-Shot,Long-Runner,Long-Runner
450655147,1.0,98.0,2.0,2.0,0.0,-0.75,-0.9375,One-Shot,Down-Slopper,Down-Slopper
215906363,1.0,98.0,5.0,5.0,0.0,1.5,1.5,One-Shot,Long-Runner,Long-Runner
228900015,1.0,98.0,0.0,0.0,0.0,-1.0,-1.0,One-Shot,Down-Slopper,Down-Slopper
254002272,1.0,98.0,0.0,5.0,0.0,,inf,One-Shot,Not Available,Long-Runner
775598998,1.0,98.0,0.0,2.0,0.0,,-0.6,One-Shot,Not Available,Down-Slopper
210500039,1.0,98.0,0.0,1.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
216400119,1.0,98.0,0.0,3.0,0.0,,2.0,One-Shot,Not Available,Long-Runner
218700102,1.0,98.0,0.0,1.0,0.0,,-0.6666666666666667,One-Shot,Not Available,Down-Slopper
248000531,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
200063402,1.0,98.0,0.0,8.0,0.0,,7.0,One-Shot,Not Available,Long-Runner
200059061,1.0,98.0,0.0,1.0,0.0,,-0.875,One-Shot,Not Available,Down-Slopper
219500188,1.0,98.0,0.0,43.0,0.0,,42.0,One-Shot,Not Available,Long-Runner
213600067,1.0,98.0,0.0,8.0,0.0,,-0.813953488372093,One-Shot,Not Available,Down-Slopper
210500070,1.0,98.0,0.0,1.0,0.0,,-0.875,One-Shot,Not Available,Down-Slopper
216400663,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
210500088,1.0,98.0,0.0,1.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
210500096,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500104,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
200044543,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
252405147,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
200077113,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
218400042,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
200043123,1.0,98.0,0.0,1.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
216500595,1.0,98.0,0.0,13.0,0.0,,12.0,One-Shot,Not Available,Long-Runner
210500120,1.0,98.0,0.0,1.0,0.0,,-0.9230769230769231,One-Shot,Not Available,Down-Slopper
210400198,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
214000309,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
200052702,1.0,98.0,0.0,5.0,0.0,,4.0,One-Shot,Not Available,Long-Runner
214500241,1.0,98.0,0.0,5.0,0.0,,0.0,One-Shot,Not Available,One-Shot
213500168,1.0,98.0,0.0,1.0,0.0,,-0.8,One-Shot,Not Available,Down-Slopper
213300486,1.0,98.0,0.0,3.0,0.0,,2.0,One-Shot,Not Available,Long-Runner
210100434,1.0,98.0,0.0,1.0,0.0,,-0.6666666666666667,One-Shot,Not Available,Down-Slopper
216401208,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
216401349,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
212600589,1.0,98.0,0.0,1.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
241800507,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500252,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
200068997,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
200070993,1.0,98.0,0.0,7.0,0.0,,6.0,One-Shot,Not Available,Long-Runner
242000354,1.0,98.0,0.0,1.0,0.0,,-0.8571428571428572,One-Shot,Not Available,Down-Slopper
200071785,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
200072031,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
243800984,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
200068757,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
246200364,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
249400078,1.0,98.0,0.0,0.0,0.0,,-1.0,One-Shot,Not Available,Down-Slopper
200067106,1.0,98.0,0.0,3.0,0.0,,inf,One-Shot,Not Available,Long-Runner
200056380,1.0,98.0,0.0,476.0,0.0,,157.66666666666666,One-Shot,Not Available,Long-Runner
200068104,1.0,98.0,0.0,1.0,0.0,,-0.9978991596638656,One-Shot,Not Available,Down-Slopper
248300394,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
212200281,1.0,98.0,0.0,1.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
218400315,1.0,98.0,0.0,4.0,0.0,,3.0,One-Shot,Not Available,Long-Runner
217801232,1.0,98.0,0.0,6.0,0.0,,0.5,One-Shot,Not Available,Long-Runner
213200900,1.0,98.0,0.0,1.0,0.0,,-0.8333333333333334,One-Shot,Not Available,Down-Slopper
243500659,1.0,98.0,0.0,3.0,0.0,,2.0,One-Shot,Not Available,Long-Runner
246500573,1.0,98.0,0.0,1.0,0.0,,-0.6666666666666667,One-Shot,Not Available,Down-Slopper
200067221,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
200072049,1.0,98.0,0.0,1.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
249100553,1.0,98.0,0.0,3.0,0.0,,2.0,One-Shot,Not Available,Long-Runner
242900561,1.0,98.0,0.0,18.0,0.0,,5.0,One-Shot,Not Available,Long-Runner
246500482,1.0,98.0,0.0,11.0,0.0,,-0.38888888888888884,One-Shot,Not Available,Down-Slopper
244901013,1.0,98.0,0.0,0.0,0.0,,-1.0,One-Shot,Not Available,Down-Slopper
200072676,1.0,98.0,0.0,1.0,0.0,,inf,One-Shot,Not Available,Long-Runner
244000865,1.0,98.0,0.0,7.0,0.0,,6.0,One-Shot,Not Available,Long-Runner
247300452,1.0,98.0,0.0,6.0,0.0,,-0.1428571428571429,One-Shot,Not Available,Down-Slopper
200068559,1.0,98.0,0.0,1.0,0.0,,-0.8333333333333334,One-Shot,Not Available,Down-Slopper
200071967,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
244700449,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
240400440,1.0,98.0,0.0,12.0,0.0,,11.0,One-Shot,Not Available,Long-Runner
246000897,1.0,98.0,0.0,6.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
200070787,1.0,98.0,0.0,1.0,0.0,,-0.8333333333333334,One-Shot,Not Available,Down-Slopper
200040491,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
242101509,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
200027217,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
248100158,1.0,98.0,0.0,26.0,0.0,,25.0,One-Shot,Not Available,Long-Runner
200040764,1.0,98.0,0.0,1.0,0.0,,-0.9615384615384616,One-Shot,Not Available,Down-Slopper
248100745,1.0,98.0,0.0,9.0,0.0,,8.0,One-Shot,Not Available,Long-Runner
249100546,1.0,98.0,0.0,3.0,0.0,,-0.6666666666666667,One-Shot,Not Available,Down-Slopper
248300410,1.0,98.0,0.0,1.0,0.0,,-0.6666666666666667,One-Shot,Not Available,Down-Slopper
246900724,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
247600588,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
247600620,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500260,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500286,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500294,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500310,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500328,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
213500598,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
216900431,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
200026334,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500385,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500351,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
212900278,1.0,98.0,0.0,18.0,0.0,,17.0,One-Shot,Not Available,Long-Runner
219200201,1.0,98.0,0.0,1.0,0.0,,-0.9444444444444444,One-Shot,Not Available,Down-Slopper
214200594,1.0,98.0,0.0,7.0,0.0,,6.0,One-Shot,Not Available,Long-Runner
216001446,1.0,98.0,0.0,8.0,0.0,,0.1428571428571428,One-Shot,Not Available,Long-Runner
216301135,1.0,98.0,0.0,24.0,0.0,,2.0,One-Shot,Not Available,Long-Runner
246300701,1.0,98.0,0.0,16.0,0.0,,-0.33333333333333337,One-Shot,Not Available,Down-Slopper
215600420,1.0,98.0,0.0,2.0,0.0,,-0.875,One-Shot,Not Available,Down-Slopper
249730045,1.0,98.0,0.0,75.0,0.0,,36.5,One-Shot,Not Available,Long-Runner
216001586,1.0,98.0,0.0,1.0,0.0,,-0.9866666666666667,One-Shot,Not Available,Down-Slopper
210400628,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500450,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210400651,1.0,98.0,0.0,12.0,0.0,,11.0,One-Shot,Not Available,Long-Runner
200059889,1.0,98.0,0.0,21.0,0.0,,0.75,One-Shot,Not Available,Long-Runner
210400669,1.0,98.0,0.0,1.0,0.0,,-0.9523809523809523,One-Shot,Not Available,Down-Slopper
130011224,1.0,98.0,0.0,354.0,0.0,,353.0,One-Shot,Not Available,Long-Runner
217602168,1.0,98.0,0.0,1.0,0.0,,-0.9971751412429378,One-Shot,Not Available,Down-Slopper
210400735,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
218801603,1.0,98.0,0.0,3.0,0.0,,2.0,One-Shot,Not Available,Long-Runner
217802172,1.0,98.0,0.0,12.0,0.0,,3.0,One-Shot,Not Available,Long-Runner
219502192,1.0,98.0,0.0,1.0,0.0,,-0.9166666666666666,One-Shot,Not Available,Down-Slopper
218300523,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
216402149,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
217602556,1.0,98.0,0.0,3.0,0.0,,0.5,One-Shot,Not Available,Long-Runner
790696009,1.0,98.0,0.0,1.0,0.0,,-0.6666666666666667,One-Shot,Not Available,Down-Slopper
217401199,1.0,98.0,0.0,16.0,0.0,,15.0,One-Shot,Not Available,Long-Runner
200083525,1.0,98.0,0.0,32.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
210500526,1.0,98.0,0.0,1.0,0.0,,-0.96875,One-Shot,Not Available,Down-Slopper
210400867,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210400883,1.0,98.0,0.0,0.0,0.0,,-1.0,One-Shot,Not Available,Down-Slopper
210500567,1.0,98.0,0.0,1.0,0.0,,inf,One-Shot,Not Available,Long-Runner
210500575,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
217604750,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
210500583,1.0,98.0,0.0,1.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
210500609,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500617,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
223000019,1.0,98.0,0.0,30.0,0.0,,29.0,One-Shot,Not Available,Long-Runner
214001059,1.0,98.0,0.0,2.0,0.0,,-0.9333333333333333,One-Shot,Not Available,Down-Slopper
200075547,1.0,98.0,0.0,1.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
130004658,1.0,98.0,0.0,15.0,0.0,,14.0,One-Shot,Not Available,Long-Runner
200010049,1.0,98.0,0.0,6.0,0.0,,-0.6,One-Shot,Not Available,Down-Slopper
200066793,1.0,98.0,0.0,8.0,0.0,,0.33333333333333326,One-Shot,Not Available,Long-Runner
239710015,1.0,98.0,0.0,3.0,0.0,,-0.625,One-Shot,Not Available,Down-Slopper
216402495,1.0,98.0,0.0,1.0,0.0,,-0.6666666666666667,One-Shot,Not Available,Down-Slopper
212200711,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
440784353,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
224300012,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
215703067,1.0,98.0,0.0,5.0,0.0,,1.5,One-Shot,Not Available,Long-Runner
215002411,1.0,98.0,0.0,1.0,0.0,,-0.8,One-Shot,Not Available,Down-Slopper
216402651,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
215903162,1.0,98.0,0.0,3.0,0.0,,0.5,One-Shot,Not Available,Long-Runner
216402677,1.0,98.0,0.0,1.0,0.0,,-0.6666666666666667,One-Shot,Not Available,Down-Slopper
216402719,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
215600909,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
216402776,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
210500682,1.0,98.0,0.0,1.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
216402859,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
313151110,1.0,98.0,0.0,1.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
210500062,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500187,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500542,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
219740081,1.0,98.0,0.0,5.0,0.0,,4.0,One-Shot,Not Available,Long-Runner
210501227,1.0,98.0,0.0,1.0,0.0,,-0.8,One-Shot,Not Available,Down-Slopper
210501235,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
216402941,1.0,98.0,0.0,3.0,0.0,,2.0,One-Shot,Not Available,Long-Runner
214001380,1.0,98.0,0.0,1.0,0.0,,-0.6666666666666667,One-Shot,Not Available,Down-Slopper
213501406,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
215903287,1.0,98.0,0.0,12.0,0.0,,11.0,One-Shot,Not Available,Long-Runner
212201107,1.0,98.0,0.0,1.0,0.0,,-0.9166666666666666,One-Shot,Not Available,Down-Slopper
212901136,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
216403139,1.0,98.0,0.0,3.0,0.0,,2.0,One-Shot,Not Available,Long-Runner
213302300,1.0,98.0,0.0,3.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500716,1.0,98.0,0.0,1.0,0.0,,-0.6666666666666667,One-Shot,Not Available,Down-Slopper
215601071,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
216403196,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500724,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
200033694,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500625,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500955,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
213601594,1.0,98.0,0.0,26.0,0.0,,25.0,One-Shot,Not Available,Long-Runner
210501631,1.0,98.0,0.0,1.0,0.0,,-0.9615384615384616,One-Shot,Not Available,Down-Slopper
212901235,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
210500989,1.0,98.0,0.0,1.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
210402202,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210501805,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
219200441,1.0,98.0,0.0,75.0,0.0,,74.0,One-Shot,Not Available,Long-Runner
210401048,1.0,98.0,0.0,12.0,0.0,,-0.84,One-Shot,Not Available,Down-Slopper
218501278,1.0,98.0,0.0,1.0,0.0,,-0.9166666666666666,One-Shot,Not Available,Down-Slopper
200056091,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
212901417,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
216403501,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
214001612,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
216403626,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
213601081,1.0,98.0,0.0,7.0,0.0,,2.5,One-Shot,Not Available,Long-Runner
217201805,1.0,98.0,0.0,1.0,0.0,,-0.8571428571428572,One-Shot,Not Available,Down-Slopper
213401508,1.0,98.0,0.0,5.0,0.0,,4.0,One-Shot,Not Available,Long-Runner
216403683,1.0,98.0,0.0,1.0,0.0,,-0.8,One-Shot,Not Available,Down-Slopper
216403717,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
217702851,1.0,98.0,0.0,1.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
510651441,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
210401618,1.0,98.0,0.0,1.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
217702901,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
225500016,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
218601581,1.0,98.0,0.0,3.0,0.0,,2.0,One-Shot,Not Available,Long-Runner
210500773,1.0,98.0,0.0,1.0,0.0,,-0.6666666666666667,One-Shot,Not Available,Down-Slopper
216403915,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
200081115,1.0,98.0,0.0,1.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
814150900,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210102620,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500872,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500922,1.0,98.0,0.0,0.0,0.0,,-1.0,One-Shot,Not Available,Down-Slopper
215904285,1.0,98.0,0.0,7.0,0.0,,inf,One-Shot,Not Available,Long-Runner
217804517,1.0,98.0,0.0,8.0,0.0,,0.1428571428571428,One-Shot,Not Available,Long-Runner
213001894,1.0,98.0,0.0,104.0,0.0,,12.0,One-Shot,Not Available,Long-Runner
217901917,1.0,98.0,0.0,35.0,0.0,,-0.6634615384615384,One-Shot,Not Available,Down-Slopper
200041317,1.0,98.0,0.0,4.0,0.0,,-0.8857142857142857,One-Shot,Not Available,Down-Slopper
210401386,1.0,98.0,0.0,0.0,0.0,,-1.0,One-Shot,Not Available,Down-Slopper
225900018,1.0,98.0,0.0,7.0,0.0,,inf,One-Shot,Not Available,Long-Runner
210500963,1.0,98.0,0.0,1.0,0.0,,-0.8571428571428572,One-Shot,Not Available,Down-Slopper
383743317,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210500997,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
216404418,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
217202290,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
226200012,1.0,98.0,0.0,1.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
200043321,1.0,98.0,0.0,3.0,0.0,,2.0,One-Shot,Not Available,Long-Runner
200080364,1.0,98.0,0.0,19.0,0.0,,5.333333333333333,One-Shot,Not Available,Long-Runner
210501003,1.0,98.0,0.0,1.0,0.0,,-0.9473684210526316,One-Shot,Not Available,Down-Slopper
211702741,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
210401501,1.0,98.0,0.0,1.0,0.0,,0.0,One-Shot,Not Available,One-Shot
212901730,1.0,98.0,0.0,2.0,0.0,,1.0,One-Shot,Not Available,Long-Runner
210501045,1.0,98.0,0.0,1.0,0.0,,-0.5,One-Shot,Not Available,Down-Slopper
212002471,1.0,98.0,0.0,16.0,0.0,,15.0,One-Shot,Not Available,Long-Runner
219300613,1.0,98.0,0.0,3.0,0.0,,-0.8125,One-Shot,Not Available,Down-Slopper
210501078,1.0,98.0,0.0,1.0,0.0,,-0.6666666666666667,One-Shot,Not Available,Down-Slopper
